state_abbv,county,state_name,country,county_state,Date,Confirmed,Deaths,Recovered
KY,Simpson,Kentucky,US,"Simpson, KY",3/29/2020,6,0,0
KY,Spencer,Kentucky,US,"Spencer, KY",3/29/2020,6,0,0
KY,Taylor,Kentucky,US,"Taylor, KY",3/29/2020,0,0,0
KY,Todd,Kentucky,US,"Todd, KY",3/29/2020,0,0,0
KY,Trigg,Kentucky,US,"Trigg, KY",3/29/2020,0,0,0
KY,Trimble,Kentucky,US,"Trimble, KY",3/29/2020,0,0,0
KY,Union,Kentucky,US,"Union, KY",3/29/2020,6,0,0
KY,Warren,Kentucky,US,"Warren, KY",3/29/2020,20,0,0
KY,Washington,Kentucky,US,"Washington, KY",3/29/2020,0,0,0
KY,Wayne,Kentucky,US,"Wayne, KY",3/29/2020,6,0,0
KY,Webster,Kentucky,US,"Webster, KY",3/29/2020,6,0,0
KY,Whitley,Kentucky,US,"Whitley, KY",3/29/2020,0,0,0
KY,Wolfe,Kentucky,US,"Wolfe, KY",3/29/2020,0,0,0
KY,Woodford,Kentucky,US,"Woodford, KY",3/29/2020,3,0,0
Louisiana,Aaall,Louisiana,US,Louisiana,3/29/2020,3540,151,0
LA,Acadia Parish,Louisiana,US,"Acadia Parish, LA",3/29/2020,9,1,0
LA,Allen Parish,Louisiana,US,"Allen Parish, LA",3/29/2020,9,0,0
LA,Ascension Parish,Louisiana,US,"Ascension Parish, LA",3/29/2020,139,2,0
LA,Assumption Parish,Louisiana,US,"Assumption Parish, LA",3/29/2020,14,0,0
LA,Avoyelles Parish,Louisiana,US,"Avoyelles Parish, LA",3/29/2020,13,0,0
LA,Beauregard Parish,Louisiana,US,"Beauregard Parish, LA",3/29/2020,4,0,0
LA,Bienville Parish,Louisiana,US,"Bienville Parish, LA",3/29/2020,3,1,0
LA,Bossier Parish,Louisiana,US,"Bossier Parish, LA",3/29/2020,56,0,0
LA,Caddo Parish,Louisiana,US,"Caddo Parish, LA",3/29/2020,219,5,0
LA,Calcasieu Parish,Louisiana,US,"Calcasieu Parish, LA",3/29/2020,35,1,0
LA,Caldwell Parish,Louisiana,US,"Caldwell Parish, LA",3/29/2020,1,0,0
LA,Cameron Parish,Louisiana,US,"Cameron Parish, LA",3/29/2020,0,0,0
LA,Catahoula Parish,Louisiana,US,"Catahoula Parish, LA",3/29/2020,1,1,0
LA,Claiborne Parish,Louisiana,US,"Claiborne Parish, LA",3/29/2020,4,0,0
LA,Concordia Parish,Louisiana,US,"Concordia Parish, LA",3/29/2020,0,0,0
LA,De Soto Parish,Louisiana,US,"De Soto Parish, LA",3/29/2020,25,1,0
LA,East Baton Rouge Parish,Louisiana,US,"East Baton Rouge Parish, LA",3/29/2020,164,7,0
LA,East Carroll Parish,Louisiana,US,"East Carroll Parish, LA",3/29/2020,1,0,0
LA,East Feliciana Parish,Louisiana,US,"East Feliciana Parish, LA",3/29/2020,8,0,0
LA,Evangeline Parish,Louisiana,US,"Evangeline Parish, LA",3/29/2020,4,0,0
LA,Franklin Parish,Louisiana,US,"Franklin Parish, LA",3/29/2020,4,0,0
LA,Grant Parish,Louisiana,US,"Grant Parish, LA",3/29/2020,2,0,0
LA,Iberia Parish,Louisiana,US,"Iberia Parish, LA",3/29/2020,11,0,0
LA,Iberville Parish,Louisiana,US,"Iberville Parish, LA",3/29/2020,22,1,0
LA,Jackson Parish,Louisiana,US,"Jackson Parish, LA",3/29/2020,2,0,0
LA,Jefferson Davis Parish,Louisiana,US,"Jefferson Davis Parish, LA",3/29/2020,2,0,0
LA,Jefferson Parish,Louisiana,US,"Jefferson Parish, LA",3/29/2020,761,28,0
LA,La Salle Parish,Louisiana,US,"La Salle Parish, LA",3/29/2020,2,0,0
LA,Lafayette Parish,Louisiana,US,"Lafayette Parish, LA",3/29/2020,50,1,0
LA,Lafourche Parish,Louisiana,US,"Lafourche Parish, LA",3/29/2020,36,2,0
LA,Lincoln Parish,Louisiana,US,"Lincoln Parish, LA",3/29/2020,7,0,0
LA,Livingston Parish,Louisiana,US,"Livingston Parish, LA",3/29/2020,15,0,0
LA,Madison Parish,Louisiana,US,"Madison Parish, LA",3/29/2020,1,0,0
LA,Morehouse Parish,Louisiana,US,"Morehouse Parish, LA",3/29/2020,2,0,0
LA,Natchitoches Parish,Louisiana,US,"Natchitoches Parish, LA",3/29/2020,2,0,0
LA,Orleans,Louisiana,US,"Orleans, LA",3/29/2020,0,0,0
LA,Orleans Parish,Louisiana,US,"Orleans Parish, LA",3/29/2020,1350,73,0
LA,Ouachita Parish,Louisiana,US,"Ouachita Parish, LA",3/29/2020,41,1,0
LA,Plaquemines Parish,Louisiana,US,"Plaquemines Parish, LA",3/29/2020,20,2,0
LA,Pointe Coupee Parish,Louisiana,US,"Pointe Coupee Parish, LA",3/29/2020,2,0,0
LA,Rapides Parish,Louisiana,US,"Rapides Parish, LA",3/29/2020,41,1,0
LA,Red River Parish,Louisiana,US,"Red River Parish, LA",3/29/2020,1,0,0
LA,Richland Parish,Louisiana,US,"Richland Parish, LA",3/29/2020,2,0,0
LA,Sabine Parish,Louisiana,US,"Sabine Parish, LA",3/29/2020,1,0,0
LA,St. Bernard Parish,Louisiana,US,"St. Bernard Parish, LA",3/29/2020,45,2,0
LA,St. Charles Parish,Louisiana,US,"St. Charles Parish, LA",3/29/2020,31,2,0
LA,St. Helena Parish,Louisiana,US,"St. Helena Parish, LA",3/29/2020,0,0,0
LA,St. James Parish,Louisiana,US,"St. James Parish, LA",3/29/2020,55,3,0
LA,St. John the Baptist Parish,Louisiana,US,"St. John the Baptist Parish, LA",3/29/2020,57,5,0
LA,St. Landry Parish,Louisiana,US,"St. Landry Parish, LA",3/29/2020,10,0,0
LA,St. Martin Parish,Louisiana,US,"St. Martin Parish, LA",3/29/2020,13,3,0
LA,St. Mary Parish,Louisiana,US,"St. Mary Parish, LA",3/29/2020,7,0,0
LA,St. Tammany Parish,Louisiana,US,"St. Tammany Parish, LA",3/29/2020,138,3,0
LA,Tangipahoa Parish,Louisiana,US,"Tangipahoa Parish, LA",3/29/2020,10,0,0
LA,Tensas Parish,Louisiana,US,"Tensas Parish, LA",3/29/2020,0,0,0
LA,Terrebonne Parish,Louisiana,US,"Terrebonne Parish, LA",3/29/2020,29,1,0
LA,Union Parish,Louisiana,US,"Union Parish, LA",3/29/2020,9,0,0
LA,Vermilion Parish,Louisiana,US,"Vermilion Parish, LA",3/29/2020,2,1,0
LA,Vernon Parish,Louisiana,US,"Vernon Parish, LA",3/29/2020,2,0,0
LA,Washington Parish,Louisiana,US,"Washington Parish, LA",3/29/2020,12,1,0
LA,Webster Parish,Louisiana,US,"Webster Parish, LA",3/29/2020,9,1,0
LA,West Baton Rouge Parish,Louisiana,US,"West Baton Rouge Parish, LA",3/29/2020,12,1,0
LA,West Carroll Parish,Louisiana,US,"West Carroll Parish, LA",3/29/2020,0,0,0
LA,West Feliciana Parish,Louisiana,US,"West Feliciana Parish, LA",3/29/2020,4,0,0
LA,Winn Parish,Louisiana,US,"Winn Parish, LA",3/29/2020,1,0,0
Maine,Aaall,Maine,US,Maine,3/29/2020,253,3,0
ME,Androscoggin,Maine,US,"Androscoggin, ME",3/29/2020,8,0,2
ME,Aroostook,Maine,US,"Aroostook, ME",3/29/2020,0,0,0
ME,Cumberland,Maine,US,"Cumberland, ME",3/29/2020,142,0,5
ME,Franklin,Maine,US,"Franklin, ME",3/29/2020,2,0,0
ME,Hancock,Maine,US,"Hancock, ME",3/29/2020,0,0,0
ME,Kennebec,Maine,US,"Kennebec, ME",3/29/2020,10,0,0
ME,Knox,Maine,US,"Knox, ME",3/29/2020,4,0,0
ME,Lincoln,Maine,US,"Lincoln, ME",3/29/2020,5,0,0
ME,Oxford,Maine,US,"Oxford, ME",3/29/2020,9,0,0
ME,Penobscot,Maine,US,"Penobscot, ME",3/29/2020,11,0,0
ME,Piscataquis,Maine,US,"Piscataquis, ME",3/29/2020,0,0,0
ME,Sagadahoc,Maine,US,"Sagadahoc, ME",3/29/2020,7,0,0
ME,Somerset,Maine,US,"Somerset, ME",3/29/2020,1,0,0
ME,Waldo,Maine,US,"Waldo, ME",3/29/2020,2,0,0
ME,Washington,Maine,US,"Washington, ME",3/29/2020,0,0,0
ME,York,Maine,US,"York, ME",3/29/2020,47,0,0
Maryland,Aaall,Maryland,US,Maryland,3/29/2020,1239,5,0
MD,Allegany,Maryland,US,"Allegany, MD",3/29/2020,0,0,0
MD,Anne Arundel,Maryland,US,"Anne Arundel, MD",3/29/2020,99,0,0
MD,Baltimore,Maryland,US,"Baltimore, MD",3/29/2020,162,0,0
MD,Baltimore city,Maryland,US,"Baltimore city, MD",3/29/2020,129,0,0
MD,Calvert,Maryland,US,"Calvert, MD",3/29/2020,10,0,0
MD,Caroline,Maryland,US,"Caroline, MD",3/29/2020,3,0,0
MD,Carroll,Maryland,US,"Carroll, MD",3/29/2020,82,0,0
MD,Cecil,Maryland,US,"Cecil, MD",3/29/2020,13,0,0
MD,Charles,Maryland,US,"Charles, MD",3/29/2020,28,0,0
MD,Dorchester,Maryland,US,"Dorchester, MD",3/29/2020,0,0,0
MD,Frederick,Maryland,US,"Frederick, MD",3/29/2020,24,0,0
MD,Garrett,Maryland,US,"Garrett, MD",3/29/2020,3,0,0
MD,Harford,Maryland,US,"Harford, MD",3/29/2020,23,0,0
MD,Howard,Maryland,US,"Howard, MD",3/29/2020,81,0,0
MD,Kent,Maryland,US,"Kent, MD",3/29/2020,3,0,0
MD,Montgomery,Maryland,US,"Montgomery, MD",3/29/2020,301,0,3
MD,Prince George's,Maryland,US,"Prince George's, MD",3/29/2020,247,0,0
MD,Queen Anne's,Maryland,US,"Queen Anne's, MD",3/29/2020,4,0,0
MD,Somerset,Maryland,US,"Somerset, MD",3/29/2020,1,0,0
MD,St. Mary's,Maryland,US,"St. Mary's, MD",3/29/2020,9,0,0
MD,Talbot,Maryland,US,"Talbot, MD",3/29/2020,3,0,0
MD,Washington,Maryland,US,"Washington, MD",3/29/2020,6,0,0
MD,Wicomico,Maryland,US,"Wicomico, MD",3/29/2020,6,0,0
MD,Worcester,Maryland,US,"Worcester, MD",3/29/2020,2,0,0
Massachusetts,Aaall,Massachusetts,US,Massachusetts,3/29/2020,4955,48,0
MA,Barnstable,Massachusetts,US,"Barnstable, MA",3/29/2020,148,0,0
MA,Berkshire,Massachusetts,US,"Berkshire, MA",3/29/2020,151,0,0
MA,Bristol,Massachusetts,US,"Bristol, MA",3/29/2020,208,0,0
MA,Dukes,Massachusetts,US,"Dukes, MA",3/29/2020,8,0,0
MA,Essex,Massachusetts,US,"Essex, MA",3/29/2020,570,1,0
MA,Franklin,Massachusetts,US,"Franklin, MA",3/29/2020,41,0,0
MA,Hampden,Massachusetts,US,"Hampden, MA",3/29/2020,201,3,0
MA,Hampshire,Massachusetts,US,"Hampshire, MA",3/29/2020,37,0,0
MA,Middlesex,Massachusetts,US,"Middlesex, MA",3/29/2020,981,1,0
MA,Nantucket,Massachusetts,US,"Nantucket, MA",3/29/2020,0,0,0
MA,Norfolk,Massachusetts,US,"Norfolk, MA",3/29/2020,548,2,0
MA,Plymouth,Massachusetts,US,"Plymouth, MA",3/29/2020,325,0,0
MA,Suffolk,Massachusetts,US,"Suffolk, MA",3/29/2020,940,1,0
MA,Worcester,Massachusetts,US,"Worcester, MA",3/29/2020,337,2,0
Michigan,Aaall,Michigan,US,Michigan,3/29/2020,5486,132,0
MI,Alcona,Michigan,US,"Alcona, MI",3/29/2020,0,0,0
MI,Alger,Michigan,US,"Alger, MI",3/29/2020,0,0,0
MI,Allegan,Michigan,US,"Allegan, MI",3/29/2020,2,0,0
MI,Alpena,Michigan,US,"Alpena, MI",3/29/2020,0,0,0
MI,Antrim,Michigan,US,"Antrim, MI",3/29/2020,0,0,0
MI,Arenac,Michigan,US,"Arenac, MI",3/29/2020,0,0,0
MI,Baraga,Michigan,US,"Baraga, MI",3/29/2020,0,0,0
MI,Barry,Michigan,US,"Barry, MI",3/29/2020,1,0,0
MI,Bay,Michigan,US,"Bay, MI",3/29/2020,5,0,0
MI,Benzie,Michigan,US,"Benzie, MI",3/29/2020,0,0,0
MI,Berrien,Michigan,US,"Berrien, MI",3/29/2020,29,0,0
MI,Branch,Michigan,US,"Branch, MI",3/29/2020,0,0,0
MI,Calhoun,Michigan,US,"Calhoun, MI",3/29/2020,15,0,0
MI,Cass,Michigan,US,"Cass, MI",3/29/2020,4,0,0
MI,Charlevoix,Michigan,US,"Charlevoix, MI",3/29/2020,4,0,0
MI,Cheboygan,Michigan,US,"Cheboygan, MI",3/29/2020,1,0,0
MI,Chippewa,Michigan,US,"Chippewa, MI",3/29/2020,0,0,0
MI,Clare,Michigan,US,"Clare, MI",3/29/2020,1,0,0
MI,Clinton,Michigan,US,"Clinton, MI",3/29/2020,14,0,0
MI,Crawford,Michigan,US,"Crawford, MI",3/29/2020,1,0,0
MI,Delta,Michigan,US,"Delta, MI",3/29/2020,0,0,0
MI,Dickinson,Michigan,US,"Dickinson, MI",3/29/2020,1,0,0
MI,Eaton,Michigan,US,"Eaton, MI",3/29/2020,8,0,0
MI,Emmet,Michigan,US,"Emmet, MI",3/29/2020,4,0,0
MI,Genesee,Michigan,US,"Genesee, MI",3/29/2020,127,5,0
MI,Gladwin,Michigan,US,"Gladwin, MI",3/29/2020,3,0,0
MI,Gogebic,Michigan,US,"Gogebic, MI",3/29/2020,1,1,0
MI,Grand Traverse,Michigan,US,"Grand Traverse, MI",3/29/2020,6,0,0
MI,Gratiot,Michigan,US,"Gratiot, MI",3/29/2020,3,0,0
MI,Hillsdale,Michigan,US,"Hillsdale, MI",3/29/2020,10,1,0
MI,Houghton,Michigan,US,"Houghton, MI",3/29/2020,0,0,0
MI,Huron,Michigan,US,"Huron, MI",3/29/2020,3,0,0
MI,Ingham,Michigan,US,"Ingham, MI",3/29/2020,43,1,0
MI,Ionia,Michigan,US,"Ionia, MI",3/29/2020,2,0,0
MI,Iosco,Michigan,US,"Iosco, MI",3/29/2020,1,0,0
MI,Iron,Michigan,US,"Iron, MI",3/29/2020,0,0,0
MI,Isabella,Michigan,US,"Isabella, MI",3/29/2020,4,1,0
MI,Jackson,Michigan,US,"Jackson, MI",3/29/2020,24,1,0
MI,Kalamazoo,Michigan,US,"Kalamazoo, MI",3/29/2020,19,0,0
MI,Kalkaska,Michigan,US,"Kalkaska, MI",3/29/2020,4,0,0
MI,Kent,Michigan,US,"Kent, MI",3/29/2020,72,1,0
MI,Keweenaw,Michigan,US,"Keweenaw, MI",3/29/2020,0,0,0
MI,Lake,Michigan,US,"Lake, MI",3/29/2020,0,0,0
MI,Lapeer,Michigan,US,"Lapeer, MI",3/29/2020,4,0,0
MI,Leelanau,Michigan,US,"Leelanau, MI",3/29/2020,1,0,0
MI,Lenawee,Michigan,US,"Lenawee, MI",3/29/2020,15,0,0
MI,Livingston,Michigan,US,"Livingston, MI",3/29/2020,59,2,0
MI,Luce,Michigan,US,"Luce, MI",3/29/2020,0,0,0
MI,Mackinac,Michigan,US,"Mackinac, MI",3/29/2020,0,0,0
MI,Macomb,Michigan,US,"Macomb, MI",3/29/2020,620,20,0
MI,Manistee,Michigan,US,"Manistee, MI",3/29/2020,1,0,0
MI,Marquette,Michigan,US,"Marquette, MI",3/29/2020,2,0,0
MI,Mason,Michigan,US,"Mason, MI",3/29/2020,0,0,0
MI,Mecosta,Michigan,US,"Mecosta, MI",3/29/2020,1,1,0
MI,Menominee,Michigan,US,"Menominee, MI",3/29/2020,0,0,0
MI,Midland,Michigan,US,"Midland, MI",3/29/2020,8,0,0
MI,Missaukee,Michigan,US,"Missaukee, MI",3/29/2020,1,1,0
MI,Monroe,Michigan,US,"Monroe, MI",3/29/2020,38,0,0
MI,Montcalm,Michigan,US,"Montcalm, MI",3/29/2020,3,0,0
MI,Montmorency,Michigan,US,"Montmorency, MI",3/29/2020,0,0,0
MI,Muskegon,Michigan,US,"Muskegon, MI",3/29/2020,13,2,0
MI,Newaygo,Michigan,US,"Newaygo, MI",3/29/2020,1,0,0
MI,Oakland,Michigan,US,"Oakland, MI",3/29/2020,1170,34,0
MI,Oceana,Michigan,US,"Oceana, MI",3/29/2020,2,0,0
MI,Ogemaw,Michigan,US,"Ogemaw, MI",3/29/2020,1,0,0
MI,Ontonagon,Michigan,US,"Ontonagon, MI",3/29/2020,0,0,0
MI,Osceola,Michigan,US,"Osceola, MI",3/29/2020,2,0,0
MI,Oscoda,Michigan,US,"Oscoda, MI",3/29/2020,0,0,0
MI,Otsego,Michigan,US,"Otsego, MI",3/29/2020,17,0,0
MI,Ottawa,Michigan,US,"Ottawa, MI",3/29/2020,25,0,0
MI,Presque Isle,Michigan,US,"Presque Isle, MI",3/29/2020,0,0,0
MI,Roscommon,Michigan,US,"Roscommon, MI",3/29/2020,1,0,0
MI,Saginaw,Michigan,US,"Saginaw, MI",3/29/2020,24,0,0
MI,Sanilac,Michigan,US,"Sanilac, MI",3/29/2020,2,0,0
MI,Schoolcraft,Michigan,US,"Schoolcraft, MI",3/29/2020,0,0,0
MI,Shiawassee,Michigan,US,"Shiawassee, MI",3/29/2020,5,0,0
MI,St. Clair,Michigan,US,"St. Clair, MI",3/29/2020,20,0,0
MI,St. Joseph,Michigan,US,"St. Joseph, MI",3/29/2020,0,0,0
MI,Tuscola,Michigan,US,"Tuscola, MI",3/29/2020,4,1,0
MI,Van Buren,Michigan,US,"Van Buren, MI",3/29/2020,4,0,0
MI,Washtenaw,Michigan,US,"Washtenaw, MI",3/29/2020,231,5,0
MI,Wayne,Michigan,US,"Wayne, MI",3/29/2020,2704,56,0
MI,Wexford,Michigan,US,"Wexford, MI",3/29/2020,1,0,0
Minnesota,Aaall,Minnesota,US,Minnesota,3/29/2020,503,9,0
MN,Aitkin,Minnesota,US,"Aitkin, MN",3/29/2020,0,0,0
MN,Anoka,Minnesota,US,"Anoka, MN",3/29/2020,17,0,0
MN,Becker,Minnesota,US,"Becker, MN",3/29/2020,0,0,0
MN,Beltrami,Minnesota,US,"Beltrami, MN",3/29/2020,2,0,0
MN,Benton,Minnesota,US,"Benton, MN",3/29/2020,1,0,0
MN,Big Stone,Minnesota,US,"Big Stone, MN",3/29/2020,1,0,0
MN,Blue Earth,Minnesota,US,"Blue Earth, MN",3/29/2020,8,0,0
MN,Brown,Minnesota,US,"Brown, MN",3/29/2020,0,0,0
MN,Carlton,Minnesota,US,"Carlton, MN",3/29/2020,0,0,0
MN,Carver,Minnesota,US,"Carver, MN",3/29/2020,9,0,0
MN,Cass,Minnesota,US,"Cass, MN",3/29/2020,1,0,0
MN,Chippewa,Minnesota,US,"Chippewa, MN",3/29/2020,0,0,0
MN,Chisago,Minnesota,US,"Chisago, MN",3/29/2020,1,0,0
MN,Clay,Minnesota,US,"Clay, MN",3/29/2020,4,0,0
MN,Clearwater,Minnesota,US,"Clearwater, MN",3/29/2020,1,0,0
MN,Cook,Minnesota,US,"Cook, MN",3/29/2020,0,0,0
MN,Cottonwood,Minnesota,US,"Cottonwood, MN",3/29/2020,1,0,0
MN,Crow Wing,Minnesota,US,"Crow Wing, MN",3/29/2020,0,0,0
MN,Dakota,Minnesota,US,"Dakota, MN",3/29/2020,39,0,0
MN,Dodge,Minnesota,US,"Dodge, MN",3/29/2020,7,0,0
MN,Douglas,Minnesota,US,"Douglas, MN",3/29/2020,1,0,0
MN,Faribault,Minnesota,US,"Faribault, MN",3/29/2020,1,0,0
MN,Fillmore,Minnesota,US,"Fillmore, MN",3/29/2020,6,0,0
MN,Freeborn,Minnesota,US,"Freeborn, MN",3/29/2020,0,0,0
MN,Goodhue,Minnesota,US,"Goodhue, MN",3/29/2020,2,0,0
MN,Grant,Minnesota,US,"Grant, MN",3/29/2020,0,0,0
MN,Hennepin,Minnesota,US,"Hennepin, MN",3/29/2020,171,0,0
MN,Houston,Minnesota,US,"Houston, MN",3/29/2020,0,0,0
MN,Hubbard,Minnesota,US,"Hubbard, MN",3/29/2020,0,0,0
MN,Isanti,Minnesota,US,"Isanti, MN",3/29/2020,1,0,0
MN,Itasca,Minnesota,US,"Itasca, MN",3/29/2020,0,0,0
MN,Jackson,Minnesota,US,"Jackson, MN",3/29/2020,1,0,0
MN,Kanabec,Minnesota,US,"Kanabec, MN",3/29/2020,0,0,0
MN,Kandiyohi,Minnesota,US,"Kandiyohi, MN",3/29/2020,1,0,0
MN,Kittson,Minnesota,US,"Kittson, MN",3/29/2020,0,0,0
MN,Koochiching,Minnesota,US,"Koochiching, MN",3/29/2020,0,0,0
MN,Lac qui Parle,Minnesota,US,"Lac qui Parle, MN",3/29/2020,1,0,0
MN,Lake,Minnesota,US,"Lake, MN",3/29/2020,0,0,0
MN,Lake of the Woods,Minnesota,US,"Lake of the Woods, MN",3/29/2020,0,0,0
MN,Le Sueur,Minnesota,US,"Le Sueur, MN",3/29/2020,11,0,0
MN,Lincoln,Minnesota,US,"Lincoln, MN",3/29/2020,1,0,0
MN,Lyon,Minnesota,US,"Lyon, MN",3/29/2020,0,0,0
MN,Mahnomen,Minnesota,US,"Mahnomen, MN",3/29/2020,1,0,0
MN,Marshall,Minnesota,US,"Marshall, MN",3/29/2020,0,0,0
MN,Martin,Minnesota,US,"Martin, MN",3/29/2020,21,0,0
MN,McLeod,Minnesota,US,"McLeod, MN",3/29/2020,0,0,0
MN,Meeker,Minnesota,US,"Meeker, MN",3/29/2020,0,0,0
MN,Mille Lacs,Minnesota,US,"Mille Lacs, MN",3/29/2020,0,0,0
MN,Morrison,Minnesota,US,"Morrison, MN",3/29/2020,0,0,0
MN,Mower,Minnesota,US,"Mower, MN",3/29/2020,11,0,0
MN,Murray,Minnesota,US,"Murray, MN",3/29/2020,0,0,0
MN,Nicollet,Minnesota,US,"Nicollet, MN",3/29/2020,3,0,0
MN,Nobles,Minnesota,US,"Nobles, MN",3/29/2020,0,0,0
MN,Norman,Minnesota,US,"Norman, MN",3/29/2020,0,0,0
MN,Olmsted,Minnesota,US,"Olmsted, MN",3/29/2020,47,0,0
MN,Otter Tail,Minnesota,US,"Otter Tail, MN",3/29/2020,1,0,0
MN,Pennington,Minnesota,US,"Pennington, MN",3/29/2020,0,0,0
MN,Pine,Minnesota,US,"Pine, MN",3/29/2020,0,0,0
MN,Pipestone,Minnesota,US,"Pipestone, MN",3/29/2020,0,0,0
MN,Polk,Minnesota,US,"Polk, MN",3/29/2020,0,0,0
MN,Pope,Minnesota,US,"Pope, MN",3/29/2020,0,0,0
MN,Ramsey,Minnesota,US,"Ramsey, MN",3/29/2020,46,1,0
MN,Red Lake,Minnesota,US,"Red Lake, MN",3/29/2020,0,0,0
MN,Redwood,Minnesota,US,"Redwood, MN",3/29/2020,0,0,0
MN,Renville,Minnesota,US,"Renville, MN",3/29/2020,1,0,0
MN,Rice,Minnesota,US,"Rice, MN",3/29/2020,3,0,0
MN,Rock,Minnesota,US,"Rock, MN",3/29/2020,0,0,0
MN,Roseau,Minnesota,US,"Roseau, MN",3/29/2020,0,0,0
MN,Scott,Minnesota,US,"Scott, MN",3/29/2020,9,0,0
MN,Sherburne,Minnesota,US,"Sherburne, MN",3/29/2020,5,0,0
MN,Sibley,Minnesota,US,"Sibley, MN",3/29/2020,1,0,0
MN,St. Louis,Minnesota,US,"St. Louis, MN",3/29/2020,10,0,0
MN,Stearns,Minnesota,US,"Stearns, MN",3/29/2020,5,0,0
MN,Steele,Minnesota,US,"Steele, MN",3/29/2020,5,0,0
MN,Stevens,Minnesota,US,"Stevens, MN",3/29/2020,0,0,0
MN,Swift,Minnesota,US,"Swift, MN",3/29/2020,0,0,0
MN,Todd,Minnesota,US,"Todd, MN",3/29/2020,0,0,0
MN,Traverse,Minnesota,US,"Traverse, MN",3/29/2020,0,0,0
MN,Wabasha,Minnesota,US,"Wabasha, MN",3/29/2020,4,0,0
MN,Wadena,Minnesota,US,"Wadena, MN",3/29/2020,0,0,0
MN,Waseca,Minnesota,US,"Waseca, MN",3/29/2020,3,0,0
MN,Washington,Minnesota,US,"Washington, MN",3/29/2020,27,0,0
MN,Watonwan,Minnesota,US,"Watonwan, MN",3/29/2020,0,0,0
MN,Wilkin,Minnesota,US,"Wilkin, MN",3/29/2020,1,0,0
MN,Winona,Minnesota,US,"Winona, MN",3/29/2020,4,0,0
MN,Wright,Minnesota,US,"Wright, MN",3/29/2020,6,0,0
MN,Yellow Medicine,Minnesota,US,"Yellow Medicine, MN",3/29/2020,0,0,0
Mississippi,Aaall,Mississippi,US,Mississippi,3/29/2020,758,14,0
MS,Adams,Mississippi,US,"Adams, MS",3/29/2020,7,0,0
MS,Alcorn,Mississippi,US,"Alcorn, MS",3/29/2020,0,0,0
MS,Amite,Mississippi,US,"Amite, MS",3/29/2020,4,0,0
MS,Attala,Mississippi,US,"Attala, MS",3/29/2020,9,0,0
MS,Benton,Mississippi,US,"Benton, MS",3/29/2020,4,0,0
MS,Bolivar,Mississippi,US,"Bolivar, MS",3/29/2020,11,0,0
MS,Calhoun,Mississippi,US,"Calhoun, MS",3/29/2020,3,0,0
MS,Carroll,Mississippi,US,"Carroll, MS",3/29/2020,1,0,0
MS,Chickasaw,Mississippi,US,"Chickasaw, MS",3/29/2020,10,0,0
MS,Choctaw,Mississippi,US,"Choctaw, MS",3/29/2020,5,0,0
MS,Claiborne,Mississippi,US,"Claiborne, MS",3/29/2020,1,0,0
MS,Clarke,Mississippi,US,"Clarke, MS",3/29/2020,1,0,0
MS,Clay,Mississippi,US,"Clay, MS",3/29/2020,2,0,0
MS,Coahoma,Mississippi,US,"Coahoma, MS",3/29/2020,18,0,0
MS,Copiah,Mississippi,US,"Copiah, MS",3/29/2020,8,0,0
MS,Covington,Mississippi,US,"Covington, MS",3/29/2020,1,0,0
MS,DeSoto,Mississippi,US,"DeSoto, MS",3/29/2020,71,1,0
MS,Forrest,Mississippi,US,"Forrest, MS",3/29/2020,19,0,0
MS,Franklin,Mississippi,US,"Franklin, MS",3/29/2020,3,0,0
MS,George,Mississippi,US,"George, MS",3/29/2020,3,0,0
MS,Greene,Mississippi,US,"Greene, MS",3/29/2020,0,0,0
MS,Grenada,Mississippi,US,"Grenada, MS",3/29/2020,3,0,0
MS,Hancock,Mississippi,US,"Hancock, MS",3/29/2020,15,1,0
MS,Harrison,Mississippi,US,"Harrison, MS",3/29/2020,43,1,0
MS,Hinds,Mississippi,US,"Hinds, MS",3/29/2020,66,0,0
MS,Holmes,Mississippi,US,"Holmes, MS",3/29/2020,13,1,0
MS,Humphreys,Mississippi,US,"Humphreys, MS",3/29/2020,2,0,0
MS,Issaquena,Mississippi,US,"Issaquena, MS",3/29/2020,0,0,0
MS,Itawamba,Mississippi,US,"Itawamba, MS",3/29/2020,3,0,0
MS,Jackson,Mississippi,US,"Jackson, MS",3/29/2020,34,0,0
MS,Jasper,Mississippi,US,"Jasper, MS",3/29/2020,0,0,0
MS,Jefferson,Mississippi,US,"Jefferson, MS",3/29/2020,1,0,0
MS,Jefferson Davis,Mississippi,US,"Jefferson Davis, MS",3/29/2020,0,0,0
MS,Jones,Mississippi,US,"Jones, MS",3/29/2020,5,0,0
MS,Kemper,Mississippi,US,"Kemper, MS",3/29/2020,1,0,0
MS,Lafayette,Mississippi,US,"Lafayette, MS",3/29/2020,13,0,0
MS,Lamar,Mississippi,US,"Lamar, MS",3/29/2020,4,0,0
MS,Lauderdale,Mississippi,US,"Lauderdale, MS",3/29/2020,15,0,0
MS,Lawrence,Mississippi,US,"Lawrence, MS",3/29/2020,5,0,0
MS,Leake,Mississippi,US,"Leake, MS",3/29/2020,5,0,0
MS,Lee,Mississippi,US,"Lee, MS",3/29/2020,21,1,0
MS,Leflore,Mississippi,US,"Leflore, MS",3/29/2020,15,0,0
MS,Lincoln,Mississippi,US,"Lincoln, MS",3/29/2020,9,0,0
